2886 92
908 33
3514 62
3767 59
1267 83
1827 68
1863 81
2991 31
1223 99
1605 3
4070 16
618 87
2099 3
1215 53
1536 27
585 21
2747 83
398 60
4067 11
2226 40
862 99
274 74
2316 11
1112 27
3512 78
1096 100
3592 83
3408 79
103 59
2515 85
483 100
101 86
422 87
3553 70
247 48
3477 61
95 33
1368 9
16 15
1153 91
2468 65
2088 66
823 91
1788 56
2298 89
1234 9
2494 66
1451 85
641 10
175 24
2165 93
3305 18
1299 63
641 42
340 6
249 73
304 22
29 68
1514 27
1620 36
3015 62
547 37
708 90
2976 27
488 87
1938 44
2030 48
2464 50
349 81
2399 12
2740 98
3064 44
2618 53
2282 22
2514 83
3160 77
3085 7
3223 93
1977 69
3127 83
3711 10
775 50
2353 60
3236 76
1716 99
524 63
401 77
1709 51
3171 51
1478 48
3387 16
1662 10
2837 81
3367 75
3610 3
854 12
1853 11
3671 56
3955 51
592 72
332 95
1845 60
1686 3
3472 38
1878 88
2888 15
3756 56
3567 80
3432 64
810 87
3414 66
905 33
2391 75
341 85
1847 50
1718 86
1191 18
1971 27
2302 31
2103 58
2209 89
3450 25
2536 80
3627 66
3339 98
4019 73
1314 75
3453 24
530 67
4095 16
2810 63
762 76
2318 22
1588 91
1993 42
550 97
794 63
2346 29
252 18
1139 87
2471 21
831 51
2454 2
3371 54
249 93
1209 71
2512 92
2629 75
1490 51
1930 11
2748 68
3942 40
433 35
1547 79
160 15
2440 29
2436 79
4009 17
1701 66
2825 12
3366 74
3514 74
1042 41
3696 54
4002 37
957 71
1386 87
3730 48
409 10
2900 35
3030 31
3975 90
2220 86
1791 5
1030 27
3384 54
116 80
2331 35
3844 3
1287 61
3637 42
933 79
2318 57
2345 51
931 97
1345 98
483 60
391 15
872 11
2445 16
2954 20
2948 21
2274 29
3217 90
624 93
1533 73
3539 38
1865 19
2233 31
49 34
2572 93
517 54
1709 56
2973 77
2691 69
2219 26
3961 53
1067 25
3082 55
1312 54
1859 69
1297 61
885 20
691 13
3425 40
1591 2
1546 74
1559 32
3204 68
4086 28
1099 18
2873 5
2819 37
3028 4
3916 64
3876 6
3607 93
1099 100
2438 22
2274 73
3233 76
1114 92
4064 11
550 44
1248 31
3625 88
3179 73
2020 75
3748 81
3730 93
787 73
515 92
3811 23
595 93
2766 14
874 82
2815 72
101 40
639 4
2673 52
2310 29
3738 42
2042 35
3074 99
2501 66
1880 54
2479 70
3640 1
2779 52
3985 70
539 52
240 54
1637 23
3198 94
2612 64
2631 35
560 25
3921 26
1712 53
1611 86
3413 80
531 20
3680 16
1447 35
152 6
3329 64
140 83
3691 13
3235 24
387 17
2973 33
495 30
3763 56
953 65
1185 42
2713 19
374 15
1092 9
3249 19
1091 37
2029 88
954 11
990 79
3005 40
3925 40
2254 71
415 8
1422 38
2620 44
3626 83
1872 55
1697 41
2772 53
1668 94
2873 33
2926 91
3710 69
1201 5
2684 1
793 16
341 78
352 95
892 34
952 68
309 76
182 1
3843 15
663 70
1837 51
65 100
1295 92
2750 59
1219 53
2889 96
1009 89
1382 69
2838 45
507 62
2889 56
2231 20
3860 78
743 85
3050 41
603 13
703 25
2420 38
4046 86
753 54
3644 18
2507 67
2714 76
3605 58
198 56
938 88
3427 56
876 73
1056 49
4090 41
642 30
2755 43
2249 27
3983 55
2280 18
1951 99
2405 95
2677 70
114 59
849 47
3837 98
3700 85
3291 77
2321 59
926 5
3237 82
1057 39
2815 69
3649 91
3859 2
1836 73
1884 87
