2212 58
1710 13
1732 18
281 27
1189 16
1274 86
2421 35
3094 20
1886 95
214 1
1744 4
2754 44
2273 93
320 2
191 76
1523 80
2155 40
2739 97
1092 46
3451 74
2660 4
3241 21
2119 86
3484 83
3430 37
802 29
431 35
2762 62
3536 14
1578 5
3909 46
2563 23
3673 52
3266 34
865 56
855 16
3873 48
3473 68
1114 27
3204 76
530 86
3917 7
3855 29
1683 52
361 91
747 70
3549 95
3048 44
1210 83
3796 52
2877 50
2492 49
3698 43
1987 67
2116 31
1777 41
2086 34
2013 44
863 39
2193 31
891 90
3764 92
1876 39
2285 53
878 83
2718 9
2348 7
765 22
2169 59
725 89
144 9
854 55
3274 13
2977 76
2937 38
3043 57
833 59
2162 13
3905 69
993 18
152 27
1574 72
249 51
2671 68
3599 93
2285 54
2403 5
538 57
437 71
2394 76
261 29
1483 93
2470 9
2409 83
98 35
1723 61
1857 68
3882 3
3926 15
2243 40
605 50
3187 56
3426 39
2571 26
412 17
2017 18
3241 85
3403 52
867 24
3317 21
3880 22
2097 18
1893 58
2106 9
1105 18
453 95
3243 89
119 74
3849 6
3458 51
1733 80
1864 39
326 42
2487 23
1233 65
831 42
2561 95
1220 29
498 12
307 42
3378 20
2944 78
3609 78
2345 13
973 27
2057 94
1597 100
807 67
4031 16
1331 47
1904 89
2030 56
310 90
3074 26
903 26
2317 62
3984 13
3010 58
3371 78
3338 42
3378 53
2583 89
141 27
6 33
2682 77
1719 42
1055 8
2111 21
3631 87
1603 95
2676 52
529 44
3629 48
3595 100
1110 28
661 5
2630 37
170 69
3312 99
780 75
14 100
168 44
1780 36
2766 48
635 4
3074 40
2907 7
1414 17
1975 75
4078 84
131 81
539 40
2929 64
3091 21
3655 25
1957 57
277 66
69 8
2909 5
3885 23
3934 9
3057 76
1305 57
3815 58
2167 49
3255 32
3192 28
2663 53
1819 10
334 38
3146 27
2076 76
3156 16
3136 87
3419 65
3663 18
3185 62
4013 8
612 31
1601 68
1757 92
2603 35
3667 59
693 44
903 16
697 74
2507 15
1263 80
1970 13
3648 4
1393 28
3818 20
3178 16
4047 66
3264 26
3713 39
2414 77
6 99
2880 82
2802 28
1114 61
3485 81
512 28
452 78
2441 47
1935 67
366 82
4000 65
3071 52
2243 95
1109 9
2666 21
473 85
105 64
1055 44
3321 93
2185 26
3229 61
3017 45
2084 81
1140 6
3103 23
2235 62
2034 40
1557 2
942 21
2050 86
789 39
1827 71
2545 97
2065 68
3131 7
3613 98
3557 27
2429 19
3441 1
3089 22
3730 19
1266 45
3382 61
613 38
1679 65
1760 26
3305 39
2448 65
3966 21
2825 90
2578 61
3851 91
3247 56
2157 17
616 1
1699 70
4009 9
2342 72
1735 66
1399 9
1220 29
2769 99
929 85
451 85
2844 19
2432 92
2125 66
3407 4
2320 2
1303 25
3825 13
49 20
3118 54
1450 62
3053 65
388 26
2367 54
2781 85
3585 14
2858 46
1901 58
3468 39
3318 38
623 32
3916 79
1968 96
4005 44
1689 1
539 93
2350 56
3226 85
2790 28
1467 11
3707 66
3261 36
3745 45
2394 90
2238 13
1046 37
2881 22
3197 36
1726 8
385 30
831 40
1748 50
578 94
375 33
1178 16
563 27
3670 20
1269 94
3205 3
863 11
533 23
3756 7
2457 85
1192 24
579 54
2559 84
2635 3
3757 45
1626 86
104 9
1050 74
1015 23
3193 51
4046 90
3095 6
3018 60
504 98
1218 75
3922 76
331 76
78 30
230 71
2132 19
3749 9
1918 34
3875 83
1744 9
3712 65
3386 84
2882 13
901 68
3165 29
2164 3
3603 59
533 12
1532 8
2870 62
2872 96
2456 58
352 37
3437 54
120 56
601 60
2014 31
3823 18
1785 81
551 11
3310 20
2111 98
1029 74
3452 100
2519 99
1534 35
2917 93
4019 88
1471 39
3570 84
3753 33
126 12
3488 43
482 19
460 85
1223 97
896 2
1831 36
160 64
1585 71
632 6
1942 64
1501 72
3562 55
199 55
308 84
368 36
655 46
3708 44
3333 75
859 62
3913 81
2376 52
1623 32
1589 87
2611 94
1351 33
2743 86
3812 41
2273 78
992 20
911 1
2902 27
3006 42
2116 12
2470 74
1212 30
1760 10
373 74
400 42
400 86
2457 53
3878 54
935 89
3096 60
2222 14
223 38
4074 74
3400 28
2686 78
2966 34
1154 8
1747 20
2536 10
328 12
675 34
2819 22
202 100
3756 57
3938 29
250 23
2405 25
1501 2
2745 29
1306 45
790 5
3257 2
2943 41
2197 58
3803 97
1954 34
2781 37
3005 1
730 6
1981 19
3348 61
459 100
3843 92
3914 61
1049 70
581 13
3312 43
2580 64
3603 32
806 69
2351 99
298 25
1916 50
1048 86
4008 71
2051 64
685 65
3639 82
3343 28
3841 27
436 86
3862 100
704 63
1154 12
1426 39
2339 12
1376 83
2035 39
2755 24
2292 84
1685 31
1870 29
1438 98
3610 47
3616 60
1901 45
2854 24
3713 55
2434 4
2496 73
1673 13
2214 97
3131 11
3586 89
404 91
2694 44
554 74
2744 85
2045 57
2278 38
1134 67
858 99
3472 9
1516 83
2759 54
2290 89
2586 1
3858 2
208 75
2133 40
3641 29
291 1
1432 45
2176 14
657 45
3882 11
1355 94
1006 4
99 12
1874 41
708 92
224 78
2464 37
3264 85
1169 53
3718 14
3417 8
99 73
328 20
2671 94
3663 34
403 4
1035 67
1087 13
1695 29
2071 90
2915 82
3014 82
2292 90
640 73
2420 15
903 69
1070 83
1987 43
1477 17
10 35
3381 55
1105 91
3305 10
2714 39
3909 23
2756 9
2874 1
913 6
1316 14
3196 99
887 16
1440 57
2005 39
1921 58
859 86
3829 76
3014 14
2595 8
2486 18
2829 25
3174 95
978 33
1339 44
3347 22
3480 62
4007 63
1031 44
2416 28
3763 75
1682 80
31 78
2012 71
1002 8
1587 100
377 41
1091 14
2479 6
3739 4
1363 80
3675 72
1595 80
3451 28
3759 23
3768 63
2926 61
396 95
3795 54
313 60
1211 65
764 39
3536 3
1687 6
3318 36
349 65
893 17
2567 95
2367 20
2663 26
2915 6
3556 97
2202 41
3684 36
1140 18
3598 39
2357 96
890 22
3335 50
2087 98
552 66
371 84
1749 46
3801 71
2885 100
1656 59
1290 54
3382 86
2319 39
1049 60
3299 92
2976 45
1763 59
4008 96
1586 44
1616 50
1261 58
1680 91
3090 59
3383 14
2297 36
1596 74
4062 68
939 13
513 36
2311 22
3361 75
1574 67
1068 36
2675 40
3256 11
4095 80
2988 85
2530 84
3574 60
154 43
91 85
1746 9
3621 30
616 72
154 76
2556 10
623 5
3936 82
3962 65
3918 17
1041 42
1160 63
68 62
3833 32
46 13
2290 32
4026 42
3920 79
1 53
2383 88
775 95
2025 15
3279 91
1326 37
1899 11
1840 99
2782 79
3018 68
520 22
1362 21
2756 46
1591 5
3702 9
2899 85
1762 89
497 40
2430 25
2982 83
2127 29
1318 49
3213 70
3570 26
849 14
356 75
1137 15
2567 58
3336 100
1138 70
2288 18
461 73
1075 63
3906 84
1522 57
3735 70
908 53
135 59
3864 73
3831 59
2926 46
2842 20
2818 39
444 83
3582 18
3054 36
1818 74
3387 44
2871 35
2691 60
1893 67
1066 29
1769 79
3884 2
1034 42
3049 27
4042 50
2707 63
3870 51
2419 35
856 27
1797 69
2000 41
1447 44
2013 79
2986 9
1624 61
3912 2
1653 5
3215 5
2350 43
2033 42
3370 97
833 69
3204 89
3703 64
956 65
1495 77
3309 57
544 54
2880 98
902 47
4050 7
1517 99
330 58
1774 62
2127 79
218 42
1995 22
2925 57
3569 54
659 77
2471 53
3526 48
4015 57
2755 25
713 42
2623 37
2929 79
1639 11
636 52
1372 13
1272 90
1935 81
1090 70
3436 25
153 26
1016 76
2311 7
3424 19
1567 12
2016 91
793 41
3362 32
680 36
3713 80
3580 89
4036 27
3931 94
3107 30
723 90
3261 81
2227 2
1443 91
798 87
221 53
1187 58
3443 86
35 38
801 14
1879 33
600 93
987 46
1352 61
2305 80
3421 15
3778 41
2333 77
393 65
3506 86
798 6
1361 52
2403 98
693 9
362 58
749 69
1326 15
3254 87
554 76
1812 26
2732 61
3210 57
1558 77
2209 39
2876 62
4014 37
2228 94
2127 85
4087 58
416 14
3845 5
669 76
1614 51
3538 2
3804 98
3722 49
294 44
854 93
2484 79
3494 10
639 68
14 15
1514 39
2191 71
987 49
1134 28
2572 83
2446 29
4091 32
1080 29
1658 96
3579 53
2633 21
2398 60
2377 28
1286 41
3459 9
676 71
2677 74
2356 32
2108 13
2302 93
2105 34
3084 33
457 97
2614 76
4087 60
351 76
3262 63
1861 69
1222 99
2316 82
3718 72
2932 84
3845 4
2811 45
3492 14
156 60
1306 72
3557 56
1392 16
2584 85
352 92
486 31
3065 100
1193 78
2216 23
2501 40
2305 38
1738 74
1405 99
1190 79
2407 58
1003 91
2832 88
2141 69
3033 40
3857 33
627 33
1 50
392 67
3271 24
435 89
946 62
3202 99
1583 25
1553 4
1407 40
3415 14
1902 79
1302 33
850 85
2077 82
1945 41
1897 57
2895 37
1642 80
3878 13
515 19
3854 99
3331 58
1878 87
2975 74
2604 59
256 46
2770 63
3973 36
773 17
2013 50
2128 72
401 23
2430 33
4047 15
741 58
3318 46
1825 67
2932 51
2068 94
1321 51
3458 66
309 28
3637 95
326 49
420 51
2549 33
3409 18
4027 63
2088 3
1340 40
1065 65
3895 40
992 81
1741 17
3841 85
3415 16
195 79
1675 61
1171 90
4091 79
1978 28
3735 53
1325 34
758 98
3487 26
3680 94
367 67
3619 51
1059 67
2216 48
525 72
56 38
4066 12
2745 71
3890 19
1576 29
322 86
3720 55
1420 41
2589 99
2158 77
